file_id,panopticon_event_score,panopticon_flag
1306,0.9632817506790161,True
912,0.9999967813491821,True
230,0.6204268932342529,False
359,0.5842121243476868,False
252,0.3468583822250366,False
1262,0.9092848896980286,True
1441,0.9996249675750732,True
16,0.29028552770614624,False
1075,0.9999182224273682,True
435,0.45231056213378906,False
1355,0.39048048853874207,False
372,0.7258946299552917,False
456,0.477695494890213,False
1336,0.9988753199577332,True
965,0.9999552965164185,True
9,0.576098620891571,False
601,0.33109939098358154,False
702,0.4238605499267578,False
1258,0.9912274479866028,True
241,0.606143593788147,False
291,0.6594426035881042,False
85,0.681147038936615,False
816,0.9912700653076172,True
1122,0.9983664155006409,True
938,0.9956716299057007,True
445,0.6188748478889465,False
743,0.38488245010375977,False
358,0.37437018752098083,False
1278,0.4667292535305023,False
1257,0.9996707439422607,True
1350,0.9988573789596558,True
25,0.3347756862640381,False
854,0.999670147895813,True
613,0.5345863103866577,False
71,0.33142900466918945,False
1123,0.9995446801185608,True
765,0.9998502731323242,True
594,0.8344855904579163,False
933,0.9964505434036255,True
507,0.43323490023612976,False
78,0.6168436408042908,False
20,0.40229660272598267,False
451,0.3084571063518524,False
1393,0.9610753655433655,True
687,0.35375791788101196,False
830,0.9997894167900085,True
1345,0.5886222124099731,False
829,0.9998582601547241,True
550,0.4463834762573242,False
497,0.6396070718765259,False
1143,0.5745351314544678,False
598,0.7935622334480286,False
1080,0.9996277093887329,True
153,0.738040030002594,False
1454,0.9999817609786987,True
661,0.34336620569229126,False
418,0.5313026309013367,False
76,0.6053304076194763,False
729,0.6514096856117249,False
416,0.5736149549484253,False
232,0.9174785017967224,True
39,0.3614620268344879,False
326,0.2454402893781662,False
779,0.9991145730018616,True
946,0.9933865666389465,True
19,0.3232778012752533,False
1427,0.4050751328468323,False
400,0.3203083574771881,False
845,0.9927073121070862,True
1498,0.9995798468589783,True
1210,0.5251562595367432,False
888,0.9914685487747192,True
1158,0.9998399019241333,True
1112,0.9969184398651123,True
923,0.99437415599823,True
492,0.5042232871055603,False
865,0.9992510676383972,True
712,0.8309147357940674,False
984,0.9999687671661377,True
222,0.33453741669654846,False
31,0.4919566810131073,False
660,0.32528066635131836,False
1494,0.7842947244644165,False
976,0.9987345337867737,True
500,0.6094613671302795,False
662,0.6802412867546082,False
960,0.9967032074928284,True
320,0.5147699117660522,False
374,0.4165910482406616,False
508,0.8644099831581116,True
1273,0.7493292689323425,False
1364,0.999784529209137,True
1496,0.9996870756149292,True
296,0.3987381160259247,False
172,0.3830161988735199,False
1195,0.9998950958251953,True
98,0.3271453082561493,False
417,0.5951485633850098,False
998,0.9998663663864136,True
1163,0.9998854398727417,True
234,0.937016487121582,True
1382,0.9934810400009155,True
586,0.499769389629364,False
1242,0.349065363407135,False
1361,0.999991774559021,True
436,0.30359286069869995,False
1098,0.9994303584098816,True
552,0.378385066986084,False
561,0.3515179753303528,False
592,0.3723317086696625,False
165,0.3428225517272949,False
919,0.9999363422393799,True
742,0.8649160265922546,True
476,0.28985917568206787,False
426,0.4587451219558716,False
113,0.3295027017593384,False
1389,0.9999145269393921,True
582,0.6686751842498779,False
563,0.5476776957511902,False
1157,0.9883132576942444,True
1269,0.9998730421066284,True
1259,0.9999769926071167,True
45,0.26063302159309387,False
511,0.2558586299419403,False
683,0.23550274968147278,False
593,0.68216472864151,False
1140,0.9980081915855408,True
1216,0.9998918771743774,True
233,0.6638047695159912,False
626,0.3206873834133148,False
952,0.9970301389694214,True
974,0.9975405931472778,True
616,0.37487471103668213,False
760,0.9999114274978638,True
1053,0.9999520778656006,True
806,0.9967973828315735,True
671,0.8135135769844055,False
1401,0.9993895292282104,True
515,0.5718690156936646,False
107,0.29296332597732544,False
350,0.5923164486885071,False
655,0.4080086052417755,False
1207,0.628994345664978,False
810,0.9995073080062866,True
1331,0.9989420771598816,True
